time,ax,ay,az,gx,gy,gz,mx,my,mz
98618.00,-6.53,3.52,-6.82,0.41,0.50,-0.45,-77.00,-59.00,4.00
98630.00,-6.74,3.94,-7.58,0.38,0.61,-0.16,-77.00,-59.00,4.00
98642.00,-6.54,4.34,-7.15,0.28,0.56,0.11,-77.00,-59.00,4.00
98654.00,-6.54,4.34,-7.15,0.28,0.56,0.11,-77.00,-59.00,4.00
98666.00,-6.57,4.28,-6.27,0.40,0.52,0.06,-77.00,-59.00,4.00
98678.00,-6.57,4.28,-6.27,0.40,0.52,0.06,-77.00,-59.00,4.00
98690.00,-5.97,3.69,-6.62,0.60,0.62,-0.14,-77.00,-59.00,4.00
98703.00,-5.65,3.03,-7.09,0.69,0.71,-0.26,-77.00,-59.00,4.00
98714.00,-5.65,3.03,-7.09,0.69,0.71,-0.26,-77.00,-59.00,4.00
98726.00,-5.43,3.18,-8.06,0.48,0.77,-0.23,-77.00,-59.00,4.00
98737.00,-5.43,3.18,-8.06,0.48,0.77,-0.23,-77.00,-59.00,4.00
98751.00,-5.17,3.51,-9.50,0.27,0.78,-0.15,-77.00,-59.00,26.00
98763.00,-5.08,3.45,-10.20,0.17,0.68,-0.01,-77.00,-59.00,26.00
98775.00,-5.08,3.45,-10.20,0.17,0.68,-0.01,-77.00,-59.00,26.00
98787.00,-5.07,5.37,-10.78,-0.08,0.50,0.19,-77.00,-59.00,26.00
98801.00,-4.78,6.99,-10.67,0.19,0.32,0.07,-77.00,-59.00,26.00
98813.00,-4.78,6.99,-10.67,0.19,0.32,0.07,-77.00,-59.00,26.00
98824.00,-4.14,6.26,-10.17,0.99,0.23,-0.30,-77.00,-59.00,26.00
98836.00,-4.14,6.26,-10.17,0.99,0.23,-0.30,-77.00,-59.00,26.00
98849.00,-3.66,4.87,-9.99,1.58,0.06,-0.55,-77.00,-59.00,26.00
98861.00,-3.25,3.81,-9.27,1.84,-0.30,-0.66,-75.00,-50.00,30.00
98875.00,-3.25,3.81,-9.27,1.84,-0.30,-0.66,-75.00,-50.00,30.00
98886.00,-3.37,2.91,-8.41,1.92,-0.69,-0.69,-75.00,-50.00,30.00
98900.00,-3.73,2.02,-7.21,1.89,-0.95,-0.67,-75.00,-50.00,30.00
98912.00,-3.73,2.02,-7.21,1.89,-0.95,-0.67,-75.00,-50.00,30.00
98924.00,-4.37,2.38,-6.68,1.73,-1.03,-0.57,-75.00,-50.00,30.00
98936.00,-4.37,2.38,-6.68,1.73,-1.03,-0.57,-75.00,-50.00,30.00
98949.00,-3.90,2.12,-5.90,1.68,-1.15,-0.59,-75.00,-50.00,30.00
98961.00,-3.73,-0.18,-4.85,1.59,-1.23,-0.70,-75.00,-50.00,30.00
98973.00,-3.73,-0.18,-4.85,1.59,-1.23,-0.70,-75.00,-50.00,30.00
98985.00,-3.64,-2.82,-3.17,1.32,-1.17,-0.53,-79.00,-31.00,30.00
98999.00,-3.64,-2.82,-3.17,1.32,-1.17,-0.53,-79.00,-31.00,30.00
99011.00,-5.26,-3.35,-3.05,0.82,-0.99,0.06,-79.00,-31.00,30.00
99022.00,-8.77,0.27,-3.44,0.18,-0.67,0.87,-79.00,-31.00,30.00
99034.00,-8.77,0.27,-3.44,0.18,-0.67,0.87,-79.00,-31.00,30.00
99047.00,-10.37,4.67,-6.29,-0.50,-0.24,1.11,-79.00,-31.00,30.00
99058.00,-10.37,4.67,-6.29,-0.50,-0.24,1.11,-79.00,-31.00,30.00
99070.00,-9.16,6.59,-8.84,-0.18,-0.13,0.46,-79.00,-31.00,30.00
99081.00,-8.53,4.19,-8.84,0.80,-0.49,-0.42,-79.00,-31.00,30.00
99095.00,-8.53,4.19,-8.84,0.80,-0.49,-0.42,-79.00,-31.00,30.00
99107.00,-8.30,1.00,-6.83,1.20,-1.02,-0.78,-86.00,-31.00,26.00
99118.00,-8.30,1.00,-6.83,1.20,-1.02,-0.78,-86.00,-31.00,26.00
99130.00,-9.28,0.73,-5.32,0.94,-1.29,-0.64,-86.00,-31.00,26.00
99143.00,-11.30,1.77,-5.24,0.52,-1.04,-0.40,-86.00,-31.00,26.00
99154.00,-11.30,1.77,-5.24,0.52,-1.04,-0.40,-86.00,-31.00,26.00
99166.00,-10.82,2.38,-6.29,0.26,-0.46,-0.26,-86.00,-31.00,26.00
99178.00,-10.82,2.38,-6.29,0.26,-0.46,-0.26,-86.00,-31.00,26.00
99182.00,-7.95,0.98,-5.65,0.36,-0.09,-0.21,-86.00,-31.00,26.00
99264.00,-6.19,3.85,-9.63,-0.02,-0.05,-0.10,-86.00,-27.00,26.00
99340.00,-7.04,-0.23,-6.39,2.11,-0.20,-1.75,-86.00,-27.00,26.00
99422.00,-7.03,-0.38,-7.83,1.09,-0.28,0.48,-88.00,-5.00,26.00
99511.00,-7.76,-3.67,-4.27,-1.10,-0.94,1.16,-88.00,4.00,26.00
99523.00,-8.62,-1.65,-3.91,-1.14,-0.99,1.22,-88.00,4.00,26.00
99535.00,-8.62,-1.65,-3.91,-1.14,-0.99,1.22,-88.00,4.00,26.00
99546.00,-9.16,-0.81,-3.41,-0.97,-1.01,0.93,-88.00,4.00,26.00
99560.00,-9.16,-0.81,-3.41,-0.97,-1.01,0.93,-88.00,4.00,26.00
99572.00,-9.70,-0.40,-3.44,-0.86,-0.88,0.58,-88.00,4.00,26.00
99583.00,-10.56,-1.21,-3.74,-0.68,-0.57,0.27,-88.00,4.00,26.00
99595.00,-10.56,-1.21,-3.74,-0.68,-0.57,0.27,-88.00,4.00,26.00
99608.00,-10.80,-0.51,-4.81,-0.63,-0.14,0.25,-88.00,4.00,26.00
99620.00,-10.80,-0.51,-4.81,-0.63,-0.14,0.25,-88.00,4.00,26.00
99631.00,-7.86,0.30,-5.79,-0.52,0.16,0.18,-90.00,-12.00,8.00
99643.00,-7.00,0.15,-6.78,-0.26,0.11,0.13,-90.00,-12.00,8.00
99656.00,-7.00,0.15,-6.78,-0.26,0.11,0.13,-90.00,-12.00,8.00
99667.00,-7.86,2.16,-6.40,-0.08,-0.11,0.21,-90.00,-12.00,8.00
99678.00,-7.86,2.16,-6.40,-0.08,-0.11,0.21,-90.00,-12.00,8.00
99690.00,-8.16,1.26,-6.40,0.19,-0.25,-0.14,-90.00,-12.00,8.00
99703.00,-8.97,-0.27,-5.10,0.36,-0.39,-0.31,-90.00,-12.00,8.00
99715.00,-8.97,-0.27,-5.10,0.36,-0.39,-0.31,-90.00,-12.00,8.00
99726.00,-9.12,-1.20,-4.12,0.30,-0.26,-0.24,-90.00,-12.00,8.00
99738.00,-9.12,-1.20,-4.12,0.30,-0.26,-0.24,-90.00,-12.00,8.00
99750.00,-8.39,-1.48,-5.02,0.14,-0.08,-0.09,-90.00,-15.00,8.00
99762.00,-8.64,-0.31,-5.31,0.10,-0.23,0.01,-90.00,-15.00,8.00
99774.00,-8.64,-0.31,-5.31,0.10,-0.23,0.01,-90.00,-15.00,8.00
99786.00,-9.92,-0.38,-3.69,0.22,-0.46,-0.21,-90.00,-15.00,8.00
99800.00,-9.92,-0.38,-3.69,0.22,-0.46,-0.21,-90.00,-15.00,8.00
99811.00,-9.18,-1.66,-3.95,0.15,-0.29,-0.41,-90.00,-15.00,8.00
99823.00,-8.05,-1.50,-5.45,0.04,-0.15,-0.23,-90.00,-15.00,8.00
99834.00,-8.05,-1.50,-5.45,0.04,-0.15,-0.23,-90.00,-15.00,8.00
99847.00,-7.88,0.26,-6.53,0.12,-0.38,0.04,-90.00,-15.00,8.00
99859.00,-7.88,0.26,-6.53,0.12,-0.38,0.04,-90.00,-15.00,8.00
99870.00,-11.34,1.06,-4.55,0.22,-0.82,-0.03,-90.00,-12.00,0.00
99882.00,-9.73,-0.76,-3.84,0.11,-0.76,-0.36,-90.00,-12.00,0.00
99895.00,-9.73,-0.76,-3.84,0.11,-0.76,-0.36,-90.00,-12.00,0.00
99907.00,-9.34,-2.84,-3.32,0.22,-0.72,-0.60,-90.00,-12.00,0.00
99918.00,-9.34,-2.84,-3.32,0.22,-0.72,-0.60,-90.00,-12.00,0.00
99930.00,-8.92,-5.72,-2.06,0.15,-0.78,-0.63,-90.00,-12.00,0.00
99943.00,-9.03,-2.41,-2.80,-0.31,-0.38,-0.27,-90.00,-12.00,0.00
99955.00,-9.03,-2.41,-2.80,-0.31,-0.38,-0.27,-90.00,-12.00,0.00
99967.00,-7.61,0.98,-3.99,-0.38,0.06,-0.28,-90.00,-12.00,0.00
99979.00,-7.61,0.98,-3.99,-0.38,0.06,-0.28,-90.00,-12.00,0.00
99992.00,-8.01,-0.10,-5.94,-0.42,0.33,-1.12,-96.00,1.00,-9.00
100003.00,-8.54,-0.77,-6.46,-0.02,0.41,-1.29,-96.00,1.00,-9.00
100015.00,-8.54,-0.77,-6.46,-0.02,0.41,-1.29,-96.00,1.00,-9.00
100026.00,-9.08,-1.22,-4.57,0.33,0.22,-0.84,-96.00,1.00,-9.00
100039.00,-9.08,-1.22,-4.57,0.33,0.22,-0.84,-96.00,1.00,-9.00
100051.00,-8.93,-1.97,-4.05,0.26,0.09,-0.43,-96.00,1.00,-9.00
100063.00,-9.35,-3.18,-2.55,-0.05,-0.03,-0.07,-96.00,1.00,-9.00
100074.00,-9.35,-3.18,-2.55,-0.05,-0.03,-0.07,-96.00,1.00,-9.00
100088.00,-9.62,-5.19,-4.64,-0.49,-0.10,0.37,-96.00,1.00,-9.00
100100.00,-9.62,-5.19,-4.64,-0.49,-0.10,0.37,-96.00,1.00,-9.00
100111.00,-9.96,-2.04,-4.67,-0.74,-0.54,1.50,-96.00,1.00,-9.00
100123.00,-9.98,1.86,-5.36,-0.34,-1.17,1.83,-92.00,-2.00,-9.00
100136.00,-9.98,1.86,-5.36,-0.34,-1.17,1.83,-92.00,-2.00,-9.00
100148.00,-10.11,1.18,-3.23,-0.35,-1.51,0.52,-92.00,-2.00,-9.00
100160.00,-10.11,1.18,-3.23,-0.35,-1.51,0.52,-92.00,-2.00,-9.00
100172.00,-8.55,-2.17,-2.57,-0.24,-1.10,-0.68,-92.00,-2.00,-9.00
100185.00,-8.52,-3.79,-2.72,-0.28,-0.59,-0.69,-92.00,-2.00,-9.00
100196.00,-8.52,-3.79,-2.72,-0.28,-0.59,-0.69,-92.00,-2.00,-9.00
100207.00,-7.39,2.10,-3.12,-0.35,0.28,-0.31,-92.00,-2.00,-9.00
100219.00,-7.39,2.10,-3.12,-0.35,0.28,-0.31,-92.00,-2.00,-9.00
100231.00,-7.42,-0.56,-5.74,-0.16,0.88,-1.06,-92.00,-2.00,-9.00
100243.00,-8.78,0.25,-5.89,0.01,0.93,-1.24,-96.00,-2.00,-22.00
100255.00,-8.78,0.25,-5.89,0.01,0.93,-1.24,-96.00,-2.00,-22.00
100267.00,-9.85,-1.73,-6.26,0.35,0.71,-1.11,-96.00,-2.00,-22.00
100280.00,-9.85,-1.73,-6.26,0.35,0.71,-1.11,-96.00,-2.00,-22.00
100292.00,-9.81,-2.47,-3.48,0.12,0.15,-0.60,-96.00,-2.00,-22.00
100304.00,-9.41,-3.24,-2.32,-0.48,-0.08,-0.14,-96.00,-2.00,-22.00
100315.00,-9.41,-3.24,-2.32,-0.48,-0.08,-0.14,-96.00,-2.00,-22.00
100328.00,-9.68,-4.39,-5.77,-0.66,-0.09,0.61,-96.00,-2.00,-22.00
100340.00,-9.68,-4.39,-5.77,-0.66,-0.09,0.61,-96.00,-2.00,-22.00
100352.00,-10.01,-1.81,-4.27,-0.52,-0.57,1.43,-96.00,-2.00,-22.00
100363.00,-9.40,0.21,-4.25,-0.32,-0.91,1.31,-96.00,-2.00,-18.00
100376.00,-9.40,0.21,-4.25,-0.32,-0.91,1.31,-96.00,-2.00,-18.00
100388.00,-9.79,-1.07,-2.93,-0.09,-1.44,0.74,-96.00,-2.00,-18.00
100399.00,-9.79,-1.07,-2.93,-0.09,-1.44,0.74,-96.00,-2.00,-18.00
100410.00,-9.45,-1.39,-0.69,-0.49,-1.24,0.01,-96.00,-2.00,-18.00
100424.00,-9.40,-3.67,-0.84,-0.52,-0.24,-0.48,-96.00,-2.00,-18.00
100436.00,-9.40,-3.67,-0.84,-0.52,-0.24,-0.48,-96.00,-2.00,-18.00
100448.00,-8.25,1.62,-4.58,-0.51,0.50,-0.49,-96.00,-2.00,-18.00
100461.00,-8.25,1.62,-4.58,-0.51,0.50,-0.49,-96.00,-2.00,-18.00
100472.00,-7.84,-2.25,-4.08,-0.22,0.76,-1.07,-96.00,-2.00,-18.00
100484.00,-8.91,0.14,-6.50,-0.10,1.11,-0.77,-96.00,1.00,-22.00
100495.00,-8.91,0.14,-6.50,-0.10,1.11,-0.77,-96.00,1.00,-22.00
100508.00,-8.87,-0.17,-7.92,0.13,0.87,-0.47,-96.00,1.00,-22.00
100520.00,-8.87,-0.17,-7.92,0.13,0.87,-0.47,-96.00,1.00,-22.00
100532.00,-9.76,0.04,-4.68,0.07,0.07,-0.22,-96.00,1.00,-22.00
100543.00,-9.59,-1.94,-2.79,-0.05,-0.22,-0.15,-96.00,1.00,-22.00
100556.00,-9.59,-1.94,-2.79,-0.05,-0.22,-0.15,-96.00,1.00,-22.00
100568.00,-8.88,-4.96,-4.50,-0.15,-0.25,0.25,-96.00,1.00,-22.00
100580.00,-8.88,-4.96,-4.50,-0.15,-0.25,0.25,-96.00,1.00,-22.00
100591.00,-9.57,-2.06,-2.41,-0.20,-0.60,0.96,-96.00,1.00,-22.00
100604.00,-9.80,-1.13,-1.55,-0.25,-0.75,0.82,-96.00,1.00,-22.00
100615.00,-9.80,-1.13,-1.55,-0.25,-0.75,0.82,-96.00,1.00,-22.00
100627.00,-9.74,-1.77,-1.54,-0.36,-0.82,0.34,-96.00,-5.00,-31.00
100639.00,-9.74,-1.77,-1.54,-0.36,-0.82,0.34,-96.00,-5.00,-31.00
100652.00,-9.31,-1.51,-1.48,-0.40,-0.57,-0.14,-96.00,-5.00,-31.00
100664.00,-8.09,-2.19,-2.72,-0.41,-0.10,-0.43,-96.00,-5.00,-31.00
100675.00,-8.09,-2.19,-2.72,-0.41,-0.10,-0.43,-96.00,-5.00,-31.00
100686.00,-8.84,-1.51,-4.00,-0.32,0.30,-0.47,-96.00,-5.00,-31.00
100700.00,-8.84,-1.51,-4.00,-0.32,0.30,-0.47,-96.00,-5.00,-31.00
100712.00,-8.21,0.59,-5.28,-0.14,0.76,-0.46,-96.00,-5.00,-31.00
100724.00,-8.78,0.08,-7.09,0.22,0.87,-0.33,-96.00,-5.00,-31.00
100736.00,-8.78,0.08,-7.09,0.22,0.87,-0.33,-96.00,-5.00,-31.00
100749.00,-10.05,0.38,-5.52,0.18,0.41,-0.07,-96.00,1.00,-22.00
100761.00,-10.05,0.38,-5.52,0.18,0.41,-0.07,-96.00,1.00,-22.00
100773.00,-9.74,-0.85,-3.22,0.01,-0.03,-0.08,-96.00,1.00,-22.00
100784.00,-9.92,-2.29,-3.15,-0.28,-0.16,0.04,-96.00,1.00,-22.00
100797.00,-9.92,-2.29,-3.15,-0.28,-0.16,0.04,-96.00,1.00,-22.00
100808.00,-8.91,-2.49,-3.90,-0.36,-0.36,0.64,-96.00,1.00,-22.00
100820.00,-8.91,-2.49,-3.90,-0.36,-0.36,0.64,-96.00,1.00,-22.00
100831.00,-9.86,-0.69,-2.16,-0.34,-0.74,0.77,-96.00,1.00,-22.00
100844.00,-9.50,-2.61,-1.89,-0.26,-0.82,0.23,-96.00,1.00,-22.00
100855.00,-9.50,-2.61,-1.89,-0.26,-0.82,0.23,-96.00,1.00,-22.00
100866.00,-9.58,-1.27,-0.82,-0.33,-0.82,-0.11,-96.00,-2.00,-35.00
100878.00,-9.58,-1.27,-0.82,-0.33,-0.82,-0.11,-96.00,-2.00,-35.00
100891.00,-8.57,-3.87,-1.31,-0.43,-0.34,-0.46,-96.00,-2.00,-35.00
100902.00,-8.86,-2.22,-3.34,-0.49,0.26,-0.32,-96.00,-2.00,-35.00
100914.00,-8.86,-2.22,-3.34,-0.49,0.26,-0.32,-96.00,-2.00,-35.00
100926.00,-7.77,1.21,-4.50,-0.27,0.72,-0.26,-96.00,-2.00,-35.00
100930.00,-7.77,1.21,-4.50,-0.27,0.72,-0.26,-96.00,-2.00,-35.00
101009.00,-9.60,-0.60,-2.97,0.22,-0.15,-0.24,-98.00,4.00,-27.00
101088.00,-9.91,-1.59,-2.57,-0.24,-0.80,0.59,-98.00,4.00,-27.00
101168.00,-8.05,0.25,-3.91,-0.28,0.63,-0.36,-92.00,1.00,-35.00
101259.00,-9.87,0.48,-2.91,0.34,0.03,-0.20,-92.00,7.00,-27.00
101271.00,-9.44,-2.40,-3.07,0.03,-0.03,-0.11,-92.00,7.00,-27.00
101283.00,-10.54,-2.56,-3.86,-0.31,-0.33,0.51,-92.00,7.00,-27.00
101294.00,-10.54,-2.56,-3.86,-0.31,-0.33,0.51,-92.00,7.00,-27.00
101307.00,-9.08,-2.92,-2.65,-0.27,-0.87,1.03,-92.00,7.00,-27.00
101318.00,-9.08,-2.92,-2.65,-0.27,-0.87,1.03,-92.00,7.00,-27.00
101330.00,-9.55,-2.40,-2.05,-0.32,-1.02,0.69,-92.00,7.00,-27.00
101343.00,-8.92,-2.96,-1.63,-0.38,-0.95,0.13,-92.00,7.00,-27.00
101357.00,-8.92,-2.96,-1.63,-0.38,-0.95,0.13,-92.00,7.00,-27.00
101368.00,-8.50,-2.72,-1.36,-0.48,-0.61,-0.14,-96.00,-5.00,-35.00
101380.00,-8.50,-2.72,-1.36,-0.48,-0.61,-0.14,-96.00,-5.00,-35.00
101394.00,-8.10,-1.15,-3.89,-0.42,0.07,-0.28,-96.00,-5.00,-35.00
101406.00,-8.49,0.15,-3.52,-0.11,0.55,-0.33,-96.00,-5.00,-35.00
101417.00,-8.49,0.15,-3.52,-0.11,0.55,-0.33,-96.00,-5.00,-35.00
101429.00,-8.39,1.47,-4.89,0.31,0.96,-0.52,-96.00,-5.00,-35.00
101442.00,-8.39,1.47,-4.89,0.31,0.96,-0.52,-96.00,-5.00,-35.00
101454.00,-9.55,0.38,-6.43,0.59,1.08,-0.75,-96.00,-5.00,-35.00
101465.00,-10.35,-0.01,-6.13,0.31,0.60,-0.55,-96.00,-5.00,-35.00
101479.00,-10.35,-0.01,-6.13,0.31,0.60,-0.55,-96.00,-5.00,-35.00
101493.00,-10.14,0.55,-2.44,-0.04,0.00,-0.31,-96.00,-5.00,-35.00
101505.00,-9.65,-5.10,-4.55,-0.31,-0.18,-0.14,-92.00,7.00,-27.00
101516.00,-9.65,-5.10,-4.55,-0.31,-0.18,-0.14,-92.00,7.00,-27.00
101528.00,-9.19,-3.33,-1.73,-0.54,-0.76,0.88,-92.00,7.00,-27.00
101541.00,-9.19,-3.33,-1.73,-0.54,-0.76,0.88,-92.00,7.00,-27.00
101552.00,-9.77,-1.19,-2.84,-0.53,-0.95,0.95,-92.00,7.00,-27.00
101564.00,-9.73,-1.27,-2.21,-0.39,-0.90,0.57,-92.00,7.00,-27.00
101575.00,-9.73,-1.27,-2.21,-0.39,-0.90,0.57,-92.00,7.00,-27.00
101588.00,-8.92,-2.57,-1.12,-0.40,-0.83,0.00,-92.00,7.00,-27.00
101599.00,-8.92,-2.57,-1.12,-0.40,-0.83,0.00,-92.00,7.00,-27.00
101611.00,-8.93,-3.24,-0.74,-0.43,-0.39,-0.58,-92.00,7.00,-27.00
101623.00,-8.13,-4.49,-2.71,-0.28,0.27,-0.67,-92.00,4.00,-44.00
101637.00,-8.13,-4.49,-2.71,-0.28,0.27,-0.67,-92.00,4.00,-44.00
101648.00,-8.74,0.30,-4.48,-0.04,0.81,-0.30,-92.00,4.00,-44.00
101660.00,-8.74,0.30,-4.48,-0.04,0.81,-0.30,-92.00,4.00,-44.00
101672.00,-9.63,1.67,-6.34,0.26,1.15,-0.48,-92.00,4.00,-44.00
101685.00,-10.10,0.81,-6.43,0.49,0.84,-0.44,-92.00,4.00,-44.00
101697.00,-10.10,0.81,-6.43,0.49,0.84,-0.44,-92.00,4.00,-44.00
101709.00,-10.06,0.68,-3.95,0.24,0.18,-0.23,-92.00,4.00,-44.00
101720.00,-10.06,0.68,-3.95,0.24,0.18,-0.23,-92.00,4.00,-44.00
101733.00,-9.63,-1.44,-2.24,-0.15,-0.10,-0.32,-92.00,4.00,-44.00
101745.00,-9.15,-4.77,-4.97,-0.35,-0.19,0.27,-94.00,7.00,-31.00
101757.00,-9.15,-4.77,-4.97,-0.35,-0.19,0.27,-94.00,7.00,-31.00
101768.00,-9.18,-1.17,-3.82,-0.41,-0.69,1.08,-94.00,7.00,-31.00
101781.00,-9.18,-1.17,-3.82,-0.41,-0.69,1.08,-94.00,7.00,-31.00
101793.00,-9.71,-2.99,-2.25,-0.22,-0.85,0.86,-94.00,7.00,-31.00
101804.00,-9.70,-1.59,-1.26,-0.27,-0.93,0.39,-94.00,7.00,-31.00
101815.00,-9.70,-1.59,-1.26,-0.27,-0.93,0.39,-94.00,7.00,-31.00
101829.00,-8.75,-2.07,-0.88,-0.29,-0.66,-0.18,-94.00,7.00,-31.00
101841.00,-8.75,-2.07,-0.88,-0.29,-0.66,-0.18,-94.00,7.00,-31.00
101853.00,-8.97,-3.58,-1.91,-0.37,-0.09,-0.45,-94.00,7.00,-31.00
101864.00,-8.53,-1.19,-3.13,-0.20,0.51,-0.32,-96.00,7.00,-48.00
101877.00,-8.53,-1.19,-3.13,-0.20,0.51,-0.32,-96.00,7.00,-48.00
101888.00,-8.74,1.09,-5.19,0.12,0.95,-0.34,-96.00,7.00,-48.00
101900.00,-8.74,1.09,-5.19,0.12,0.95,-0.34,-96.00,7.00,-48.00
101912.00,-10.16,0.08,-6.55,0.38,1.06,-0.55,-96.00,7.00,-48.00
101925.00,-9.75,1.01,-5.16,0.38,0.64,-0.38,-96.00,7.00,-48.00
101937.00,-9.75,1.01,-5.16,0.38,0.64,-0.38,-96.00,7.00,-48.00
101948.00,-9.90,0.45,-2.78,0.27,0.28,-0.25,-96.00,7.00,-48.00
101959.00,-9.90,0.45,-2.78,0.27,0.28,-0.25,-96.00,7.00,-48.00
101973.00,-9.73,-2.49,-2.69,0.11,0.17,-0.23,-96.00,7.00,-48.00
101984.00,-9.83,-5.58,-2.92,-0.24,-0.10,0.19,-96.00,7.00,-48.00
101995.00,-9.83,-5.58,-2.92,-0.24,-0.10,0.19,-96.00,7.00,-48.00
102007.00,-9.46,-2.63,-1.92,-0.59,-0.73,0.92,-98.00,7.00,-35.00
102021.00,-9.46,-2.63,-1.92,-0.59,-0.73,0.92,-98.00,7.00,-35.00
102033.00,-9.38,-1.94,-2.81,-0.47,-0.98,0.89,-98.00,7.00,-35.00
102044.00,-9.17,-2.20,-1.76,-0.40,-0.95,0.54,-98.00,7.00,-35.00
102056.00,-9.17,-2.20,-1.76,-0.40,-0.95,0.54,-98.00,7.00,-35.00
102070.00,-9.66,-0.11,-2.68,-0.42,-0.58,0.11,-98.00,7.00,-35.00
102082.00,-9.66,-0.11,-2.68,-0.42,-0.58,0.11,-98.00,7.00,-35.00
102094.00,-9.04,-1.54,-2.56,-0.30,-0.07,-0.40,-98.00,7.00,-35.00
102105.00,-8.21,-1.41,-3.13,0.01,0.36,-0.56,-98.00,7.00,-35.00
102118.00,-8.21,-1.41,-3.13,0.01,0.36,-0.56,-98.00,7.00,-35.00
102130.00,-8.50,-0.19,-3.50,0.33,0.68,-0.71,-96.00,4.00,-44.00
102141.00,-8.50,-0.19,-3.50,0.33,0.68,-0.71,-96.00,4.00,-44.00
102153.00,-9.47,-1.60,-5.47,0.50,0.90,-0.86,-96.00,4.00,-44.00
102167.00,-9.37,-0.85,-5.63,0.50,0.69,-0.38,-96.00,4.00,-44.00
102179.00,-9.37,-0.85,-5.63,0.50,0.69,-0.38,-96.00,4.00,-44.00
102190.00,-10.06,1.37,-3.99,0.37,0.33,0.01,-96.00,4.00,-44.00
102201.00,-10.06,1.37,-3.99,0.37,0.33,0.01,-96.00,4.00,-44.00
102215.00,-10.02,-0.20,-1.97,0.03,0.19,-0.07,-96.00,4.00,-44.00
102226.00,-9.45,-4.90,-6.36,-0.64,0.08,0.09,-96.00,4.00,-44.00
102238.00,-9.45,-4.90,-6.36,-0.64,0.08,0.09,-96.00,4.00,-44.00
102249.00,-9.69,-0.54,-5.10,-0.70,-0.59,1.10,-92.00,11.00,-40.00
102263.00,-9.98,1.48,-2.28,-0.36,-0.97,1.10,-92.00,11.00,-40.00
102275.00,-9.98,1.48,-2.28,-0.36,-0.97,1.10,-92.00,11.00,-40.00
102286.00,-9.66,-1.58,-1.42,-0.33,-0.89,0.48,-92.00,11.00,-40.00
102299.00,-9.66,-1.58,-1.42,-0.33,-0.89,0.48,-92.00,11.00,-40.00
102311.00,-9.53,-2.72,-2.79,-0.60,-0.88,0.03,-92.00,11.00,-40.00
102322.00,-9.53,-2.72,-2.79,-0.60,-0.88,0.03,-92.00,11.00,-40.00
102334.00,-8.97,-1.16,-2.47,-0.51,-0.81,-0.47,-92.00,11.00,-40.00
102347.00,-8.81,-2.79,0.01,-0.27,-0.27,-0.83,-92.00,11.00,-40.00
102358.00,-8.81,-2.79,0.01,-0.27,-0.27,-0.83,-92.00,11.00,-40.00
102370.00,-7.56,-3.21,-2.77,0.08,0.47,-0.76,-98.00,7.00,-44.00
102381.00,-7.56,-3.21,-2.77,0.08,0.47,-0.76,-98.00,7.00,-44.00
102394.00,-8.91,0.95,-4.99,0.37,1.01,-0.50,-98.00,7.00,-44.00
102405.00,-9.40,1.75,-5.78,0.69,1.18,-0.49,-98.00,7.00,-44.00
102417.00,-9.40,1.75,-5.78,0.69,1.18,-0.49,-98.00,7.00,-44.00
102428.00,-9.79,0.36,-4.38,0.70,0.69,-0.43,-98.00,7.00,-44.00
102441.00,-9.79,0.36,-4.38,0.70,0.69,-0.43,-98.00,7.00,-44.00
102453.00,-10.13,-0.63,-2.96,0.14,0.17,-0.35,-98.00,7.00,-44.00
102464.00,-9.69,-4.44,-4.88,-0.45,-0.09,-0.22,-98.00,7.00,-44.00
102476.00,-9.69,-4.44,-4.88,-0.45,-0.09,-0.22,-98.00,7.00,-44.00
102488.00,-9.84,-2.98,-2.65,-0.53,-0.65,0.86,-98.00,7.00,-44.00
102500.00,-9.84,-2.98,-2.65,-0.53,-0.65,0.86,-98.00,7.00,-44.00
102512.00,-8.19,-2.47,-5.28,-0.56,-0.97,1.12,-96.00,11.00,-44.00
102524.00,-9.31,-2.25,-2.15,-0.36,-1.05,0.57,-96.00,11.00,-44.00
102537.00,-9.31,-2.25,-2.15,-0.36,-1.05,0.57,-96.00,11.00,-44.00
102549.00,-9.52,-1.59,-1.64,-0.30,-0.83,-0.04,-96.00,11.00,-44.00
102560.00,-9.52,-1.59,-1.64,-0.30,-0.83,-0.04,-96.00,11.00,-44.00
102571.00,-9.13,-2.58,-0.11,-0.25,-0.47,-0.53,-96.00,11.00,-44.00
102585.00,-8.95,-3.29,-2.57,-0.13,0.26,-0.64,-96.00,11.00,-44.00
102597.00,-8.95,-3.29,-2.57,-0.13,0.26,-0.64,-96.00,11.00,-44.00
102609.00,-7.58,-0.08,-4.02,0.12,0.78,-0.35,-96.00,11.00,-44.00
102621.00,-7.58,-0.08,-4.02,0.12,0.78,-0.35,-96.00,11.00,-44.00
102634.00,-8.48,-0.48,-4.91,0.56,1.03,-0.36,-96.00,11.00,-44.00
102645.00,-10.01,0.75,-6.02,0.63,0.79,-0.24,-96.00,11.00,-44.00
102657.00,-10.01,0.75,-6.02,0.63,0.79,-0.24,-96.00,11.00,-44.00
102668.00,-9.80,-0.44,-4.27,0.39,0.28,-0.17,-96.00,11.00,-44.00
102682.00,-9.80,-0.44,-4.27,0.39,0.28,-0.17,-96.00,11.00,-44.00
