time,ax,ay,az,gx,gy,gz,mx,my,mz
117058.00,-9.23,-1.41,-5.59,-0.54,-0.34,0.30,-42.00,26.00,-51.00
117070.00,-9.23,-1.41,-5.59,-0.54,-0.34,0.30,-42.00,26.00,-51.00
117081.00,-9.28,-0.91,1.25,-0.33,-1.07,0.42,-39.00,26.00,-48.00
117093.00,-9.28,-0.91,1.25,-0.33,-1.07,0.42,-39.00,26.00,-48.00
117106.00,-9.99,-2.26,-6.14,-0.47,-0.54,0.06,-39.00,26.00,-48.00
117117.00,-10.44,-0.37,0.94,-0.24,-1.19,0.52,-39.00,26.00,-48.00
117129.00,-10.44,-0.37,0.94,-0.24,-1.19,0.52,-39.00,26.00,-48.00
117142.00,-8.41,-2.93,-5.00,-0.54,-1.63,0.70,-39.00,26.00,-48.00
117154.00,-8.41,-2.93,-5.00,-0.54,-1.63,0.70,-39.00,26.00,-48.00
117166.00,-8.02,-1.85,-2.15,-1.18,-2.06,0.54,-39.00,26.00,-48.00
117178.00,-10.40,0.22,3.76,-0.94,-1.69,0.48,-39.00,26.00,-48.00
117189.00,-10.40,0.22,3.76,-0.94,-1.69,0.48,-39.00,26.00,-48.00
117203.00,-9.55,-0.53,-2.14,-0.53,-1.01,0.22,-40.00,22.00,-63.00
117213.00,-9.55,-0.53,-2.14,-0.53,-1.01,0.22,-40.00,22.00,-63.00
117225.00,-10.57,1.56,1.99,-0.31,-0.71,0.14,-40.00,22.00,-63.00
117237.00,-10.57,1.56,1.99,-0.31,-0.71,0.14,-40.00,22.00,-63.00
117249.00,-9.99,0.84,-3.00,-0.05,-0.08,-0.06,-40.00,22.00,-63.00
117261.00,-9.98,0.61,-2.05,0.08,-0.23,-0.24,-40.00,22.00,-63.00
117273.00,-9.98,0.61,-2.05,0.08,-0.23,-0.24,-40.00,22.00,-63.00
117284.00,-9.78,-1.28,-0.95,0.14,-0.31,-0.37,-40.00,22.00,-63.00
117298.00,-9.69,-2.08,-0.45,0.06,-0.26,-0.24,-40.00,22.00,-63.00
117310.00,-9.69,-2.08,-0.45,0.06,-0.26,-0.24,-40.00,22.00,-63.00
117321.00,-9.75,-1.64,-0.67,-0.04,-0.13,0.03,-39.00,26.00,-63.00
117333.00,-9.75,-1.64,-0.67,-0.04,-0.13,0.03,-39.00,26.00,-63.00
117346.00,-9.92,-0.59,-1.07,-0.08,-0.03,0.22,-39.00,26.00,-63.00
117358.00,-9.98,0.01,-1.26,-0.07,0.02,0.24,-39.00,26.00,-63.00
117370.00,-9.98,0.01,-1.26,-0.07,0.02,0.24,-39.00,26.00,-63.00
117382.00,-10.01,0.16,-1.46,-0.03,0.03,0.18,-39.00,26.00,-63.00
117395.00,-10.01,0.16,-1.46,-0.03,0.03,0.18,-39.00,26.00,-63.00
117406.00,-10.00,0.20,-1.45,0.01,-0.00,0.08,-39.00,26.00,-63.00
117418.00,-9.92,-0.37,-1.24,0.05,-0.02,-0.01,-39.00,26.00,-63.00
117430.00,-9.92,-0.37,-1.24,0.05,-0.02,-0.01,-39.00,26.00,-63.00
117443.00,-9.83,-0.97,-0.88,0.09,-0.01,-0.01,-39.00,24.00,-65.00
117454.00,-9.83,-0.97,-0.88,0.09,-0.01,-0.01,-39.00,24.00,-65.00
117466.00,-9.93,-1.04,-0.81,0.08,0.05,0.09,-39.00,24.00,-65.00
117477.00,-9.93,-1.04,-0.81,0.08,0.05,0.09,-39.00,24.00,-65.00
117489.00,-9.93,-0.52,-1.28,0.06,0.11,0.20,-39.00,24.00,-65.00
117501.00,-10.19,0.15,-0.75,0.11,0.14,0.23,-39.00,24.00,-65.00
117513.00,-10.19,0.15,-0.75,0.11,0.14,0.23,-39.00,24.00,-65.00
117524.00,-10.22,0.09,0.28,0.39,0.33,0.17,-39.00,24.00,-65.00
117538.00,-10.07,-2.55,0.92,0.95,0.82,0.24,-39.00,24.00,-65.00
117549.00,-10.07,-2.55,0.92,0.95,0.82,0.24,-39.00,24.00,-65.00
117560.00,-15.53,-4.34,4.18,1.01,1.48,0.35,-39.00,24.00,-65.00
117572.00,-15.53,-4.34,4.18,1.01,1.48,0.35,-39.00,24.00,-65.00
117585.00,-9.87,-6.16,3.14,-0.35,2.25,0.66,-42.00,22.00,-59.00
117597.00,-9.87,-6.16,3.14,-0.35,2.25,0.66,-42.00,22.00,-59.00
117608.00,-4.77,0.59,-6.10,-1.29,3.00,1.65,-42.00,22.00,-59.00
117620.00,-6.67,3.98,-9.58,-1.26,1.74,1.14,-42.00,22.00,-59.00
117632.00,-6.67,3.98,-9.58,-1.26,1.74,1.14,-42.00,22.00,-59.00
117644.00,-7.27,2.84,-5.80,-0.69,0.15,0.27,-42.00,22.00,-59.00
117656.00,-7.27,2.84,-5.80,-0.69,0.15,0.27,-42.00,22.00,-59.00
117667.00,-8.95,0.35,-3.25,-0.20,-0.35,0.07,-42.00,22.00,-59.00
117680.00,-8.68,1.78,-4.22,0.02,-0.19,0.62,-42.00,22.00,-59.00
117691.00,-8.68,1.78,-4.22,0.02,-0.19,0.62,-42.00,22.00,-59.00
117703.00,-9.49,3.46,-3.95,0.09,-0.20,0.84,-42.00,14.00,-51.00
117715.00,-9.49,3.46,-3.95,0.09,-0.20,0.84,-42.00,14.00,-51.00
117728.00,-10.36,3.99,-3.28,0.14,-0.13,0.77,-42.00,14.00,-51.00
117740.00,-8.90,4.13,-4.73,0.28,0.06,0.55,-42.00,14.00,-51.00
117752.00,-8.90,4.13,-4.73,0.28,0.06,0.55,-42.00,14.00,-51.00
117763.00,-9.31,1.57,-3.57,0.39,-0.25,0.03,-42.00,14.00,-51.00
117777.00,-9.31,1.57,-3.57,0.39,-0.25,0.03,-42.00,14.00,-51.00
117788.00,-10.13,0.53,-1.69,0.45,-0.44,-0.04,-42.00,14.00,-51.00
117800.00,-10.37,0.38,-1.87,0.23,-0.37,-0.03,-42.00,14.00,-51.00
117812.00,-10.37,0.38,-1.87,0.23,-0.37,-0.03,-42.00,14.00,-51.00
117825.00,-10.25,0.36,-1.65,0.02,-0.26,-0.09,-40.00,8.00,-50.00
117836.00,-10.25,0.36,-1.65,0.02,-0.26,-0.09,-40.00,8.00,-50.00
117848.00,-9.89,1.13,-2.66,-0.09,-0.09,-0.08,-40.00,8.00,-50.00
117862.00,-9.36,1.50,-3.20,-0.09,-0.12,-0.14,-40.00,8.00,-50.00
117873.00,-9.36,1.50,-3.20,-0.09,-0.12,-0.14,-40.00,8.00,-50.00
117885.00,-9.70,1.75,-2.84,-0.05,-0.24,-0.24,-40.00,8.00,-50.00
117896.00,-9.70,1.75,-2.84,-0.05,-0.24,-0.24,-40.00,8.00,-50.00
117909.00,-9.69,1.27,-2.51,-0.05,-0.26,-0.38,-40.00,8.00,-50.00
117921.00,-9.28,0.23,-2.88,-0.02,-0.22,-0.38,-40.00,8.00,-50.00
117932.00,-9.28,0.23,-2.88,-0.02,-0.22,-0.38,-40.00,8.00,-50.00
117944.00,-9.52,0.22,-2.55,0.06,-0.26,-0.15,-40.00,8.00,-50.00
117958.00,-9.93,-0.02,-1.84,0.11,-0.23,0.01,-40.00,12.00,-55.00
117970.00,-9.93,-0.02,-1.84,0.11,-0.23,0.01,-40.00,12.00,-55.00
117982.00,-9.90,0.52,-2.08,0.07,-0.11,0.13,-40.00,12.00,-55.00
117994.00,-9.90,0.52,-2.08,0.07,-0.11,0.13,-40.00,12.00,-55.00
118007.00,-9.66,0.74,-2.43,0.03,-0.06,0.12,-40.00,12.00,-55.00
118018.00,-9.51,1.05,-2.87,-0.00,-0.08,0.13,-40.00,12.00,-55.00
118029.00,-9.51,1.05,-2.87,-0.00,-0.08,0.13,-40.00,12.00,-55.00
118041.00,-10.62,1.44,-2.67,-0.02,-0.19,0.12,-40.00,12.00,-55.00
118054.00,-10.62,1.44,-2.67,-0.02,-0.19,0.12,-40.00,12.00,-55.00
118066.00,-9.54,1.01,-2.16,-0.05,-0.22,0.07,-40.00,12.00,-55.00
118077.00,-9.54,1.01,-2.16,-0.05,-0.22,0.07,-40.00,12.00,-55.00
118089.00,-10.09,1.64,-2.26,-0.14,-0.22,-0.03,-40.00,12.00,-57.00
118102.00,-9.83,0.76,-1.90,-0.19,-0.24,-0.22,-40.00,12.00,-57.00
118114.00,-9.83,0.76,-1.90,-0.19,-0.24,-0.22,-40.00,12.00,-57.00
118126.00,-9.87,1.93,-2.82,-0.26,-0.16,-0.23,-40.00,12.00,-57.00
118137.00,-9.87,1.93,-2.82,-0.26,-0.16,-0.23,-40.00,12.00,-57.00
118141.00,-9.85,2.13,-2.89,-0.27,-0.30,-0.45,-40.00,12.00,-57.00
118220.00,-9.73,-0.41,-1.30,-0.06,-0.41,-1.03,-39.00,21.00,-61.00
118298.00,-9.56,-2.48,-0.97,-0.06,-0.19,-0.63,-39.00,21.00,-61.00
118377.00,-9.83,-0.40,-1.82,-0.42,0.09,0.68,-39.00,22.00,-61.00
118466.00,-10.77,-0.49,-5.91,-0.13,1.06,-0.89,-37.00,26.00,-61.00
118477.00,-10.77,-0.49,-5.91,-0.13,1.06,-0.89,-37.00,26.00,-61.00
118489.00,-10.61,1.88,-1.50,0.20,1.21,-0.64,-37.00,26.00,-61.00
118501.00,-11.00,2.08,-4.68,0.51,1.48,-0.76,-37.00,26.00,-61.00
118515.00,-11.00,2.08,-4.68,0.51,1.48,-0.76,-37.00,26.00,-61.00
118527.00,-7.58,1.86,-3.93,1.16,1.42,-0.79,-37.00,26.00,-61.00
118538.00,-7.58,1.86,-3.93,1.16,1.42,-0.79,-37.00,26.00,-61.00
118550.00,-10.53,-0.79,-5.44,1.50,1.25,-1.05,-37.00,26.00,-61.00
118564.00,-9.60,-1.76,-2.38,1.09,0.56,-0.84,-37.00,26.00,-61.00
118576.00,-9.60,-1.76,-2.38,1.09,0.56,-0.84,-37.00,26.00,-61.00
118587.00,-9.06,-4.66,-3.93,0.20,0.39,-0.48,-39.00,33.00,-51.00
118598.00,-9.06,-4.66,-3.93,0.20,0.39,-0.48,-39.00,33.00,-51.00
118611.00,-9.84,-2.51,-2.30,-0.58,0.12,0.17,-39.00,33.00,-51.00
118621.00,-9.46,-4.42,-4.68,-1.13,0.05,0.22,-39.00,33.00,-51.00
118633.00,-9.46,-4.42,-4.68,-1.13,0.05,0.22,-39.00,33.00,-51.00
118645.00,-10.10,0.28,-2.85,-1.12,-0.25,0.71,-39.00,33.00,-51.00
118658.00,-10.10,0.28,-2.85,-1.12,-0.25,0.71,-39.00,33.00,-51.00
118670.00,-9.11,0.17,-6.96,-0.41,-0.58,0.72,-39.00,33.00,-51.00
118681.00,-10.15,2.61,1.86,-0.34,-1.25,0.44,-39.00,33.00,-51.00
118694.00,-10.15,2.61,1.86,-0.34,-1.25,0.44,-39.00,33.00,-51.00
118705.00,-8.70,-3.22,-6.24,-0.07,-1.10,-0.15,-40.00,29.00,-57.00
118717.00,-8.70,-3.22,-6.24,-0.07,-1.10,-0.15,-40.00,29.00,-57.00
118728.00,-8.39,-3.07,-3.53,-0.56,-2.03,0.32,-40.00,29.00,-57.00
118740.00,-12.05,2.33,6.07,-1.38,-2.17,0.78,-40.00,29.00,-57.00
118752.00,-12.05,2.33,6.07,-1.38,-2.17,0.78,-40.00,29.00,-57.00
118764.00,-9.82,-1.44,-3.77,-0.97,-1.11,0.62,-40.00,29.00,-57.00
118774.00,-9.82,-1.44,-3.77,-0.97,-1.11,0.62,-40.00,29.00,-57.00
118788.00,-10.60,2.41,-0.95,-0.97,-1.22,0.61,-40.00,29.00,-57.00
118800.00,-10.68,2.33,1.97,-0.46,-0.79,0.31,-40.00,29.00,-57.00
118812.00,-10.68,2.33,1.97,-0.46,-0.79,0.31,-40.00,29.00,-57.00
118824.00,-10.07,1.13,-1.53,-0.08,-0.27,0.00,-37.00,28.00,-69.00
118837.00,-10.07,1.13,-1.53,-0.08,-0.27,0.00,-37.00,28.00,-69.00
118849.00,-10.04,0.34,-0.99,0.11,-0.18,-0.26,-37.00,28.00,-69.00
118861.00,-9.87,-0.88,-0.57,0.15,-0.14,-0.39,-37.00,28.00,-69.00
118872.00,-9.87,-0.88,-0.57,0.15,-0.14,-0.39,-37.00,28.00,-69.00
118885.00,-9.70,-1.99,-0.36,0.10,-0.05,-0.31,-37.00,28.00,-69.00
118897.00,-9.70,-1.99,-0.36,0.10,-0.05,-0.31,-37.00,28.00,-69.00
118908.00,-9.61,-2.58,-0.56,-0.01,0.05,-0.07,-37.00,28.00,-69.00
118920.00,-9.63,-2.23,-1.09,-0.14,0.12,0.27,-37.00,28.00,-69.00
118933.00,-9.63,-2.23,-1.09,-0.14,0.12,0.27,-37.00,28.00,-69.00
118944.00,-9.86,-0.50,-1.59,-0.22,0.11,0.54,-37.00,28.00,-69.00
118956.00,-9.86,-0.50,-1.59,-0.22,0.11,0.54,-37.00,28.00,-69.00
118968.00,-10.15,1.18,-1.73,-0.16,0.05,0.53,-37.00,28.00,-67.00
118981.00,-10.21,1.33,-1.37,-0.00,-0.02,0.29,-37.00,28.00,-67.00
118993.00,-10.21,1.33,-1.37,-0.00,-0.02,0.29,-37.00,28.00,-67.00
119005.00,-10.18,0.40,-0.55,0.19,0.00,0.02,-37.00,28.00,-67.00
119016.00,-10.18,0.40,-0.55,0.19,0.00,0.02,-37.00,28.00,-67.00
119029.00,-10.30,0.28,0.52,0.45,0.20,-0.11,-37.00,28.00,-67.00
119041.00,-10.46,0.52,2.19,0.88,0.66,-0.17,-37.00,28.00,-67.00
119052.00,-10.46,0.52,2.19,0.88,0.66,-0.17,-37.00,28.00,-67.00
119064.00,-15.39,-3.00,2.62,1.55,1.55,-0.35,-37.00,28.00,-67.00
119077.00,-15.39,-3.00,2.62,1.55,1.55,-0.35,-37.00,28.00,-67.00
119089.00,-13.54,-7.95,5.64,0.61,2.15,-0.15,-39.00,26.00,-65.00
119100.00,-7.01,-3.28,0.72,-1.11,3.31,0.88,-39.00,26.00,-65.00
119112.00,-7.01,-3.28,0.72,-1.11,3.31,0.88,-39.00,26.00,-65.00
119125.00,-6.43,2.04,-6.49,-1.34,3.76,1.23,-39.00,26.00,-65.00
119137.00,-6.43,2.04,-6.49,-1.34,3.76,1.23,-39.00,26.00,-65.00
119149.00,-6.55,3.39,-9.01,-1.05,2.64,0.52,-39.00,26.00,-65.00
119160.00,-8.99,6.18,-10.55,-0.51,1.63,0.23,-39.00,26.00,-65.00
119173.00,-8.99,6.18,-10.55,-0.51,1.63,0.23,-39.00,26.00,-65.00
119185.00,-10.99,6.11,-8.82,0.31,0.84,0.01,-39.00,26.00,-65.00
119196.00,-10.99,6.11,-8.82,0.31,0.84,0.01,-39.00,26.00,-65.00
119208.00,-9.91,4.88,-7.79,0.85,0.58,0.14,-40.00,22.00,-42.00
119222.00,-7.31,4.88,-7.97,1.05,0.54,0.60,-40.00,22.00,-42.00
119234.00,-7.31,4.88,-7.97,1.05,0.54,0.60,-40.00,22.00,-42.00
119245.00,-5.14,3.65,-7.92,1.33,0.28,0.94,-40.00,22.00,-42.00
119257.00,-5.14,3.65,-7.92,1.33,0.28,0.94,-40.00,22.00,-42.00
119271.00,-4.04,1.66,-6.85,1.68,-0.11,1.29,-40.00,22.00,-42.00
119282.00,-4.12,1.33,-5.17,1.66,-0.59,1.86,-40.00,22.00,-42.00
119294.00,-4.12,1.33,-5.17,1.66,-0.59,1.86,-40.00,22.00,-42.00
119305.00,-5.05,2.76,-2.69,1.65,-0.85,2.35,-40.00,22.00,-42.00
119318.00,-5.05,2.76,-2.69,1.65,-0.85,2.35,-40.00,22.00,-42.00
119329.00,-5.35,3.27,-2.19,1.81,-0.65,2.50,-40.00,12.00,-40.00
119340.00,-5.29,3.21,-3.83,2.42,-0.21,2.62,-40.00,12.00,-40.00
119352.00,-5.29,3.21,-3.83,2.42,-0.21,2.62,-40.00,12.00,-40.00
119365.00,-7.31,3.96,-5.57,2.98,-0.22,2.61,-40.00,12.00,-40.00
119377.00,-7.31,3.96,-5.57,2.98,-0.22,2.61,-40.00,12.00,-40.00
119388.00,-8.87,2.85,-4.54,3.26,-0.86,1.96,-40.00,12.00,-40.00
119399.00,-8.87,2.85,-4.54,3.26,-0.86,1.96,-40.00,12.00,-40.00
119412.00,-13.68,1.43,0.74,2.62,-1.71,1.08,-40.00,12.00,-40.00
119424.00,-12.02,0.37,-1.55,0.30,-1.60,0.60,-40.00,12.00,-40.00
119436.00,-12.02,0.37,-1.55,0.30,-1.60,0.60,-40.00,12.00,-40.00
119447.00,-12.36,1.55,-0.21,2.12,-0.66,0.59,-40.00,12.00,-40.00
119460.00,-14.42,3.25,-0.75,3.92,0.04,-0.13,-40.00,12.00,-40.00
119471.00,-14.42,3.25,-0.75,3.92,0.04,-0.13,-37.00,5.00,-42.00
119482.00,-14.10,3.20,1.23,5.06,0.35,-1.54,-37.00,5.00,-42.00
119494.00,-14.10,3.20,1.23,5.06,0.35,-1.54,-37.00,5.00,-42.00
119506.00,-10.47,0.64,-0.10,6.11,0.99,-2.89,-37.00,5.00,-42.00
119518.00,-10.47,0.64,-0.10,6.11,0.99,-2.89,-37.00,5.00,-42.00
119530.00,-8.32,-4.08,1.47,6.62,1.29,-3.34,-37.00,5.00,-42.00
119542.00,-7.08,-8.48,-1.18,3.44,1.12,-2.76,-37.00,5.00,-42.00
119555.00,-7.08,-8.48,-1.18,3.44,1.12,-2.76,-37.00,5.00,-42.00
119567.00,-7.54,-10.61,-3.13,1.30,0.73,-1.48,-37.00,5.00,-42.00
119579.00,-7.54,-10.61,-3.13,1.30,0.73,-1.48,-37.00,5.00,-42.00
119591.00,-9.39,-6.72,-2.46,-1.06,0.01,0.11,-36.00,24.00,-28.00
119604.00,-9.55,-1.43,-2.82,-3.70,-0.42,1.00,-36.00,24.00,-28.00
119616.00,-9.55,-1.43,-2.82,-3.70,-0.42,1.00,-36.00,24.00,-28.00
119628.00,-8.66,0.42,-6.34,-4.31,-0.60,1.03,-36.00,24.00,-28.00
119639.00,-8.66,0.42,-6.34,-4.31,-0.60,1.03,-36.00,24.00,-28.00
119652.00,-8.90,-0.34,-5.29,-3.39,-1.11,0.72,-36.00,24.00,-28.00
119663.00,-10.90,-0.05,-4.44,-2.54,-1.25,0.59,-36.00,24.00,-28.00
119675.00,-10.90,-0.05,-4.44,-2.54,-1.25,0.59,-36.00,24.00,-28.00
119688.00,-11.29,0.25,-2.45,-1.68,-0.85,0.58,-36.00,24.00,-28.00
119700.00,-9.40,0.37,-3.08,-1.31,-0.30,0.55,-37.00,10.00,-38.00
119712.00,-9.40,0.37,-3.08,-1.31,-0.30,0.55,-37.00,10.00,-38.00
119724.00,-8.23,0.49,-3.78,-0.97,-0.10,0.40,-37.00,10.00,-38.00
119737.00,-8.23,0.49,-3.78,-0.97,-0.10,0.40,-37.00,10.00,-38.00
119749.00,-8.34,0.00,-4.63,-0.24,-0.05,0.25,-37.00,10.00,-38.00
119761.00,-9.98,0.35,-4.54,0.10,-0.12,0.22,-37.00,10.00,-38.00
119772.00,-9.98,0.35,-4.54,0.10,-0.12,0.22,-37.00,10.00,-38.00
119786.00,-10.30,0.81,-3.45,0.12,-0.10,0.05,-37.00,10.00,-38.00
119797.00,-10.30,0.81,-3.45,0.12,-0.10,0.05,-37.00,10.00,-38.00
119808.00,-9.10,-0.72,-3.99,0.04,0.06,-0.26,-37.00,10.00,-38.00
119820.00,-9.10,-0.72,-3.99,0.04,0.06,-0.26,-37.00,10.00,-38.00
119833.00,-9.10,-1.04,-3.88,-0.03,0.01,-0.16,-37.00,10.00,-38.00
119845.00,-9.07,-0.25,-3.94,-0.11,-0.03,0.05,-37.00,10.00,-38.00
119856.00,-9.07,-0.25,-3.94,-0.11,-0.03,0.05,-37.00,10.00,-38.00
119868.00,-9.23,0.37,-4.25,-0.09,-0.04,0.07,-37.00,10.00,-38.00
119881.00,-9.22,0.57,-4.47,-0.06,-0.13,-0.04,-37.00,10.00,-38.00
119893.00,-9.22,0.57,-4.47,-0.06,-0.13,-0.04,-37.00,10.00,-38.00
119905.00,-9.63,0.14,-3.86,-0.05,-0.26,-0.13,-37.00,10.00,-38.00
119917.00,-9.63,0.14,-3.86,-0.05,-0.26,-0.13,-37.00,10.00,-38.00
119930.00,-9.90,0.51,-3.82,0.01,-0.24,-0.07,-37.00,10.00,-38.00
119941.00,-9.44,0.40,-3.98,-0.07,-0.18,-0.21,-37.00,10.00,-38.00
119953.00,-9.44,0.40,-3.98,-0.07,-0.18,-0.21,-37.00,10.00,-38.00
119964.00,-8.94,-0.47,-4.62,-0.02,-0.20,-0.30,-37.00,14.00,-40.00
119977.00,-8.94,-0.47,-4.62,-0.02,-0.20,-0.30,-37.00,14.00,-40.00
119989.00,-9.69,0.28,-2.75,-0.15,-0.46,-0.25,-37.00,14.00,-40.00
120000.00,-9.69,0.28,-2.75,-0.15,-0.46,-0.25,-37.00,14.00,-40.00
120012.00,-9.22,-0.96,-3.85,-0.02,-0.22,-0.33,-37.00,14.00,-40.00
120026.00,-9.35,-0.82,-3.24,-0.09,-0.23,-0.26,-37.00,14.00,-40.00
120037.00,-9.35,-0.82,-3.24,-0.09,-0.23,-0.26,-37.00,14.00,-40.00
120049.00,-9.36,-0.93,-3.17,-0.19,-0.18,-0.18,-37.00,14.00,-40.00
120061.00,-9.36,-0.99,-3.11,-0.20,-0.11,-0.08,-37.00,14.00,-40.00
120074.00,-9.36,-0.99,-3.11,-0.20,-0.11,-0.08,-37.00,14.00,-40.00
120085.00,-9.40,-0.69,-3.33,-0.20,-0.03,0.03,-37.00,14.00,-42.00
120096.00,-9.40,-0.69,-3.33,-0.20,-0.03,0.03,-37.00,14.00,-42.00
120110.00,-9.47,-0.12,-3.48,-0.17,0.02,0.09,-37.00,14.00,-42.00
120122.00,-9.41,-0.35,-3.68,-0.09,0.04,0.07,-37.00,14.00,-42.00
120134.00,-9.41,-0.35,-3.68,-0.09,0.04,0.07,-37.00,14.00,-42.00
120145.00,-9.43,-0.33,-3.56,-0.06,0.03,0.08,-37.00,14.00,-42.00
120158.00,-9.43,-0.33,-3.56,-0.06,0.03,0.08,-37.00,14.00,-42.00
120169.00,-9.44,-0.21,-3.56,-0.08,0.03,0.09,-37.00,14.00,-42.00
120181.00,-9.41,-0.32,-3.65,-0.07,0.03,0.08,-37.00,14.00,-42.00
120193.00,-9.41,-0.32,-3.65,-0.07,0.03,0.08,-37.00,14.00,-42.00
120206.00,-9.44,-0.13,-3.63,-0.04,0.02,0.08,-37.00,14.00,-44.00
120217.00,-9.44,-0.13,-3.63,-0.04,0.02,0.08,-37.00,14.00,-44.00
120229.00,-9.41,-0.32,-3.55,-0.01,0.02,0.07,-37.00,14.00,-44.00
120240.00,-9.41,-0.32,-3.55,-0.01,0.02,0.07,-37.00,14.00,-44.00
120254.00,-9.40,-0.43,-3.49,-0.05,0.02,0.09,-37.00,14.00,-44.00
120265.00,-9.36,-0.37,-3.70,-0.08,0.03,0.13,-37.00,14.00,-44.00
120277.00,-9.36,-0.37,-3.70,-0.08,0.03,0.13,-37.00,14.00,-44.00
120288.00,-9.40,-0.17,-3.67,-0.09,0.01,0.16,-37.00,14.00,-44.00
120302.00,-9.44,-0.04,-3.78,-0.07,-0.01,0.16,-37.00,14.00,-44.00
120313.00,-9.44,-0.04,-3.78,-0.07,-0.01,0.16,-37.00,14.00,-44.00
120325.00,-9.40,-0.18,-4.24,-0.06,-0.06,0.15,-37.00,14.00,-44.00
120336.00,-9.40,-0.18,-4.24,-0.06,-0.06,0.15,-37.00,14.00,-44.00
120349.00,-9.47,0.31,-4.41,-0.05,-0.19,0.15,-37.00,12.00,-44.00
120361.00,-9.47,0.31,-4.41,-0.05,-0.19,0.15,-37.00,12.00,-44.00
120372.00,-9.41,-0.06,-3.91,0.06,-0.32,0.10,-37.00,12.00,-44.00
120384.00,-9.48,-0.07,-3.48,0.12,-0.39,0.10,-37.00,12.00,-44.00
120397.00,-9.48,-0.07,-3.48,0.12,-0.39,0.10,-37.00,12.00,-44.00
120409.00,-9.55,0.09,-2.66,0.23,-0.38,0.10,-37.00,12.00,-44.00
120421.00,-9.55,0.09,-2.66,0.23,-0.38,0.10,-37.00,12.00,-44.00
120432.00,-9.62,0.31,-1.78,0.36,-0.24,0.09,-37.00,12.00,-44.00
120445.00,-9.61,0.20,-2.04,0.38,-0.00,0.02,-37.00,12.00,-44.00
120457.00,-9.61,0.20,-2.04,0.38,-0.00,0.02,-37.00,12.00,-44.00
120469.00,-9.54,-0.15,-3.07,0.05,0.14,-0.04,-37.00,12.00,-46.00
120480.00,-9.54,-0.15,-3.07,0.05,0.14,-0.04,-37.00,12.00,-46.00
120493.00,-9.77,1.62,-3.44,-0.40,0.11,-0.07,-37.00,12.00,-46.00
120505.00,-9.69,1.28,-3.61,-0.32,0.09,-0.32,-37.00,12.00,-46.00
120516.00,-9.69,1.28,-3.61,-0.32,0.09,-0.32,-37.00,12.00,-46.00
120527.00,-9.40,-0.70,-3.36,-0.08,0.07,-0.52,-37.00,12.00,-46.00
120541.00,-9.40,-0.70,-3.36,-0.08,0.07,-0.52,-37.00,12.00,-46.00
120551.00,-9.30,-1.69,-3.01,0.00,0.08,-0.44,-37.00,12.00,-46.00
120563.00,-9.24,-2.15,-3.13,-0.03,0.12,-0.20,-37.00,12.00,-46.00
120576.00,-9.24,-2.15,-3.13,-0.03,0.12,-0.20,-37.00,12.00,-46.00
120581.00,-9.24,-2.15,-3.13,-0.03,0.12,-0.20,-37.00,12.00,-46.00
120657.00,-9.74,1.41,-3.13,-0.01,-0.08,0.05,-39.00,14.00,-42.00
120737.00,-9.52,0.01,-3.69,0.09,-0.01,-0.25,-37.00,14.00,-42.00
120814.00,-9.47,-0.56,-3.60,-0.13,0.04,0.02,-37.00,14.00,-42.00
120905.00,-10.21,1.73,-1.76,-0.02,-0.26,-0.16,-36.00,14.00,-44.00
120916.00,-10.21,1.73,-1.76,-0.02,-0.26,-0.16,-36.00,14.00,-44.00
120927.00,-9.32,-1.77,-2.44,0.04,-0.12,-0.99,-36.00,14.00,-44.00
120941.00,-9.32,-1.77,-2.44,0.04,-0.12,-0.99,-36.00,14.00,-44.00
120952.00,-7.95,-4.54,-3.15,0.22,0.16,-1.20,-36.00,14.00,-44.00
120964.00,-8.75,1.41,-3.97,0.30,0.37,-0.78,-39.00,21.00,-46.00
120975.00,-8.75,1.41,-3.97,0.30,0.37,-0.78,-39.00,21.00,-46.00
120988.00,-8.69,1.17,-4.66,1.05,0.66,-1.08,-39.00,21.00,-46.00
121000.00,-8.69,1.17,-4.66,1.05,0.66,-1.08,-39.00,21.00,-46.00
121011.00,-10.96,-1.05,-5.35,1.66,0.70,-1.34,-39.00,21.00,-46.00
121023.00,-8.76,-0.02,-3.55,2.31,0.54,-1.17,-39.00,21.00,-46.00
121036.00,-8.76,-0.02,-3.55,2.31,0.54,-1.17,-39.00,21.00,-46.00
121048.00,-9.37,-2.79,-2.10,2.94,0.59,-1.39,-39.00,21.00,-46.00
121060.00,-9.37,-2.79,-2.10,2.94,0.59,-1.39,-39.00,21.00,-46.00
121071.00,-8.93,-6.76,-2.56,2.39,0.69,-1.16,-39.00,21.00,-46.00
121084.00,-9.01,-5.81,-2.15,0.95,0.47,-0.36,-37.00,31.00,-40.00
121096.00,-9.01,-5.81,-2.15,0.95,0.47,-0.36,-37.00,31.00,-40.00
121107.00,-9.02,-4.63,-2.90,0.04,0.39,0.22,-37.00,31.00,-40.00
121119.00,-9.02,-4.63,-2.90,0.04,0.39,0.22,-37.00,31.00,-40.00
121132.00,-8.94,-3.27,-3.61,-0.46,0.29,0.57,-37.00,31.00,-40.00
121143.00,-9.11,-1.42,-4.74,-0.78,0.15,0.67,-37.00,31.00,-40.00
121155.00,-9.11,-1.42,-4.74,-0.78,0.15,0.67,-37.00,31.00,-40.00
